title,company,location,category,salary_min,salary_max,salary_predicted,description,redirect_url
Principal Technical Product Manager - Palantir,GE Aerospace,"Pierre, Hughes County",Engineering Jobs,184240.23,184240.23,1,"Job Description Summary Do you have a passion for leveraging data, analytics, and AI to drive meaningful change? At GE Aerospace, we are transforming supply chain processes to address one of our most critical business challenges: delivery. We are seeking an innovative Digital Technology leader to lead a Production System Hoshin Kanri (HK) workstream, focused on driving process optimization and innovation across Material Planning and Supplier Management. In this role, you will serve as a Princip…",https://www.adzuna.com/land/ad/5407826538?se=lFIcoj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=BBBFFFD7308924AB8077FAB17DBE6E5F6D2626E7
Principal Technical Product Manager - Palantir,GE Aerospace,"Charleston, Kanawha County",Engineering Jobs,126050.9,126050.9,1,"Job Description Summary Do you have a passion for leveraging data, analytics, and AI to drive meaningful change? At GE Aerospace, we are transforming supply chain processes to address one of our most critical business challenges: delivery. We are seeking an innovative Digital Technology leader to lead a Production System Hoshin Kanri (HK) workstream, focused on driving process optimization and innovation across Material Planning and Supplier Management. In this role, you will serve as a Princip…",https://www.adzuna.com/land/ad/5407840571?se=lFIcoj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=D97F2C01AC4DF1D264BCC6A4530E5A81F24EC89A
Principal Technical Product Manager - Palantir,GE Aerospace,"Redmond, King County",Engineering Jobs,131759.98,131759.98,1,"Job Description Summary Do you have a passion for leveraging data, analytics, and AI to drive meaningful change? At GE Aerospace, we are transforming supply chain processes to address one of our most critical business challenges: delivery. We are seeking an innovative Digital Technology leader to lead a Production System Hoshin Kanri (HK) workstream, focused on driving process optimization and innovation across Material Planning and Supplier Management. In this role, you will serve as a Princip…",https://www.adzuna.com/land/ad/5407805754?se=lFIcoj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=89CC13B360666032029138700B00E7B326B8FF53
Principal Technical Product Manager - Palantir,GE Aerospace,"Archer, Laramie County",Engineering Jobs,141513.1,141513.1,1,"Job Description Summary Do you have a passion for leveraging data, analytics, and AI to drive meaningful change? At GE Aerospace, we are transforming supply chain processes to address one of our most critical business challenges: delivery. We are seeking an innovative Digital Technology leader to lead a Production System Hoshin Kanri (HK) workstream, focused on driving process optimization and innovation across Material Planning and Supplier Management. In this role, you will serve as a Princip…",https://www.adzuna.com/land/ad/5407800593?se=lFIcoj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=29A625022D7944C028C40823496F822730633DD5
Principal Technical Product Manager - Palantir,GE Aerospace,"Wyoming, Kent County",Engineering Jobs,154187.22,154187.22,1,"Job Description Summary Do you have a passion for leveraging data, analytics, and AI to drive meaningful change? At GE Aerospace, we are transforming supply chain processes to address one of our most critical business challenges: delivery. We are seeking an innovative Digital Technology leader to lead a Production System Hoshin Kanri (HK) workstream, focused on driving process optimization and innovation across Material Planning and Supplier Management. In this role, you will serve as a Princip…",https://www.adzuna.com/land/ad/5407817148?se=lFIcoj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=C91B034D0F9DEC5C9F7042D522956F3BDDD627FF
Principal Technical Product Manager - Palantir,GE Aerospace,"Urbanización El Vedado, San Juan",Engineering Jobs,118684.52,118684.52,1,"Job Description Summary Do you have a passion for leveraging data, analytics, and AI to drive meaningful change? At GE Aerospace, we are transforming supply chain processes to address one of our most critical business challenges: delivery. We are seeking an innovative Digital Technology leader to lead a Production System Hoshin Kanri (HK) workstream, focused on driving process optimization and innovation across Material Planning and Supplier Management. In this role, you will serve as a Princip…",https://www.adzuna.com/land/ad/5407816173?se=lFIcoj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=23E61F4A9D7EB244F28FF1291833F8F0C009BF5A
Principal Technical Product Manager - Palantir,GE Aerospace,"Boise, Ada County",Engineering Jobs,120690.3,120690.3,1,"Job Description Summary Do you have a passion for leveraging data, analytics, and AI to drive meaningful change? At GE Aerospace, we are transforming supply chain processes to address one of our most critical business challenges: delivery. We are seeking an innovative Digital Technology leader to lead a Production System Hoshin Kanri (HK) workstream, focused on driving process optimization and innovation across Material Planning and Supplier Management. In this role, you will serve as a Princip…",https://www.adzuna.com/land/ad/5407816947?se=lFIcoj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=02CC2085A2D20F6A38A16EC2D63DDC916ED14562
Principal Technical Product Manager - Palantir,GE Aerospace,"Bismarck, Burleigh County",Engineering Jobs,117123.06,117123.06,1,"Job Description Summary Do you have a passion for leveraging data, analytics, and AI to drive meaningful change? At GE Aerospace, we are transforming supply chain processes to address one of our most critical business challenges: delivery. We are seeking an innovative Digital Technology leader to lead a Production System Hoshin Kanri (HK) workstream, focused on driving process optimization and innovation across Material Planning and Supplier Management. In this role, you will serve as a Princip…",https://www.adzuna.com/land/ad/5407817015?se=lFIcoj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=38FF0E7201C2E94AD41ABA945D6273E598E00CDE
Principal Technical Product Manager - Palantir,GE Aerospace,"Providence, Providence County",Engineering Jobs,125774.71,125774.71,1,"Job Description Summary Do you have a passion for leveraging data, analytics, and AI to drive meaningful change? At GE Aerospace, we are transforming supply chain processes to address one of our most critical business challenges: delivery. We are seeking an innovative Digital Technology leader to lead a Production System Hoshin Kanri (HK) workstream, focused on driving process optimization and innovation across Material Planning and Supplier Management. In this role, you will serve as a Princip…",https://www.adzuna.com/land/ad/5407825113?se=lFIcoj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=915730893EE67102CB306653E5206B7F2714108E
Principal Technical Product Manager - Palantir,GE Aerospace,"Montpelier, Washington County",Engineering Jobs,119761.13,119761.13,1,"Job Description Summary Do you have a passion for leveraging data, analytics, and AI to drive meaningful change? At GE Aerospace, we are transforming supply chain processes to address one of our most critical business challenges: delivery. We are seeking an innovative Digital Technology leader to lead a Production System Hoshin Kanri (HK) workstream, focused on driving process optimization and innovation across Material Planning and Supplier Management. In this role, you will serve as a Princip…",https://www.adzuna.com/land/ad/5407835450?se=lFIcoj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=13122C32238A3705A572C120EFCEBD1BD25B70E7
Principal Technical Product Manager - Palantir,GE Aerospace,"Shawnee, Pottawatomie County",Engineering Jobs,120702.84,120702.84,1,"Job Description Summary Do you have a passion for leveraging data, analytics, and AI to drive meaningful change? At GE Aerospace, we are transforming supply chain processes to address one of our most critical business challenges: delivery. We are seeking an innovative Digital Technology leader to lead a Production System Hoshin Kanri (HK) workstream, focused on driving process optimization and innovation across Material Planning and Supplier Management. In this role, you will serve as a Princip…",https://www.adzuna.com/land/ad/5407775064?se=lFIcoj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=DF0F1E021E138961F707E48F9E6D86F93941057F
Principal Technical Product Manager - Palantir,GE Aerospace,"Benson, Douglas County",Engineering Jobs,119333.14,119333.14,1,"Job Description Summary Do you have a passion for leveraging data, analytics, and AI to drive meaningful change? At GE Aerospace, we are transforming supply chain processes to address one of our most critical business challenges: delivery. We are seeking an innovative Digital Technology leader to lead a Production System Hoshin Kanri (HK) workstream, focused on driving process optimization and innovation across Material Planning and Supplier Management. In this role, you will serve as a Princip…",https://www.adzuna.com/land/ad/5407774560?se=lFIcoj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=0D2EC2A2E2B45053E9C15088F47D22FE999D0B33
Principal Technical Product Manager - Palantir,GE Aerospace,"Oklahoma City, Oklahoma County",Engineering Jobs,120351.35,120351.35,1,"Job Description Summary Do you have a passion for leveraging data, analytics, and AI to drive meaningful change? At GE Aerospace, we are transforming supply chain processes to address one of our most critical business challenges: delivery. We are seeking an innovative Digital Technology leader to lead a Production System Hoshin Kanri (HK) workstream, focused on driving process optimization and innovation across Material Planning and Supplier Management. In this role, you will serve as a Princip…",https://www.adzuna.com/land/ad/5407775061?se=lFIcoj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=89340E037F42BE65392DADE0355956B4BF292FA4
Principal Technical Product Manager - Palantir,GE Aerospace,"Custom House, Orleans Parish",Engineering Jobs,122659.89,122659.89,1,"Job Description Summary Do you have a passion for leveraging data, analytics, and AI to drive meaningful change? At GE Aerospace, we are transforming supply chain processes to address one of our most critical business challenges: delivery. We are seeking an innovative Digital Technology leader to lead a Production System Hoshin Kanri (HK) workstream, focused on driving process optimization and innovation across Material Planning and Supplier Management. In this role, you will serve as a Princip…",https://www.adzuna.com/land/ad/5407772879?se=lFIcoj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=AF44C2CAAAA3545FC99523B6EF0507CA80E17813
Principal Technical Product Manager - Palantir,GE Aerospace,"Salem, Marion County",Engineering Jobs,116904.23,116904.23,1,"Job Description Summary Do you have a passion for leveraging data, analytics, and AI to drive meaningful change? At GE Aerospace, we are transforming supply chain processes to address one of our most critical business challenges: delivery. We are seeking an innovative Digital Technology leader to lead a Production System Hoshin Kanri (HK) workstream, focused on driving process optimization and innovation across Material Planning and Supplier Management. In this role, you will serve as a Princip…",https://www.adzuna.com/land/ad/5407776017?se=lFIcoj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=7E8811803FF5AF647C4BF27729999B5F6E5CA6AF
